2017-06-06 12:01:35,624 [main]                [34mINFO [0;39m com.github.xsavikx.androidscreencast.app.DeviceChooserApplication - Starting application
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:22,954 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:23,055 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:23,061 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:23,161 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:23,167 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:23,268 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:23,274 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:23,374 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:23,380 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:23,481 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:23,487 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:23,587 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:23,593 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:23,694 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:23,700 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:23,800 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:23,806 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:23,907 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:23,913 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:24,013 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:24,019 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:24,120 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:24,126 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:24,226 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:24,232 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:24,333 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:24,339 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:24,439 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:24,444 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:24,545 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:24,550 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:24,650 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:24,656 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:24,756 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:24,762 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:24,863 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:24,869 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:24,969 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:24,975 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:25,075 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:25,081 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:25,181 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:25,188 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:25,288 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:25,294 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:25,394 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:25,400 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:25,501 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:25,507 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:25,607 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:25,613 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:25,714 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:25,720 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:25,820 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:25,826 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:25,926 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:25,932 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:26,032 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:26,038 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:26,139 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:26,145 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:26,245 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:26,251 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:26,352 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:26,357 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:26,458 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:26,463 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:26,563 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:26,569 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:26,670 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:26,676 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:26,776 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:26,782 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:26,883 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:26,889 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:26,989 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:26,995 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:27,096 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:27,102 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:27,202 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:27,208 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:27,308 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:27,314 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:27,414 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:27,420 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:27,520 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:27,526 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:27,627 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:27,633 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:27,733 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:27,740 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:27,840 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:27,846 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:27,946 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:27,952 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:28,052 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:28,058 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:28,158 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:28,164 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:28,265 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:28,271 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:28,371 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:28,377 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:28,477 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:28,483 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:28,584 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:28,590 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:28,690 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:28,696 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:28,797 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:28,803 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:28,903 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:28,909 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:29,009 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:29,015 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:29,115 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:29,121 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:29,222 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:29,228 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:29,328 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:29,334 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:29,435 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:29,440 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:29,540 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:29,547 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:29,647 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:29,653 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:29,754 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:22:29,759 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:22:29,860 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
